count;dtTot
4829;1351
4830;1325
4831;1399
4832;1369
4833;1354
4834;1379
4835;1384
4836;1478
4837;1400
4838;1419
4839;1410
4840;1413
4841;1425
4842;1370
4843;1387
4844;1373
4845;1346
4846;1358
4847;1289
4848;1341
4849;1383
4850;1340
4851;1352
4852;1366
4853;1388
4854;1391
4855;1335
4856;1372
4857;1380
4858;1358
4859;1382
4860;1238
4861;1369
4862;1281
4863;1369
4864;1283
4865;1427
4866;1323
4867;1337
4868;1337
4869;1272
4870;1293
4871;1380
4872;1384
4873;1361
4874;1360
4875;1346
4876;1378
4877;1332
4878;1390
4879;1351
4880;1402
4881;1334
4882;1380
4883;1385
4884;1334
4885;1345
4886;1360
4887;1405
4888;1343
4889;1390
4890;1355
4891;1427
4892;1338
4893;1355
4894;1384
4895;1389
4896;1354
4897;1271
4898;1388
4899;1345
4900;1350
4901;1359
4902;1400
4903;1343
4904;1388
4905;1342
4906;1321
4907;1341
4908;1393
4909;1346
4910;1343
4911;1337
4912;1272
4913;1347
4914;1367
4915;1366
4916;1340
4917;1636
4918;1407
4919;1397
4920;1370
4921;1345
4922;1354
4923;1392
4924;1353
4925;1357
4926;1394
4927;1334
4928;1328
4929;1359
4930;1411
4931;1367
4932;1356
4933;1352
4934;1305
4935;1341
4936;1363
4937;1338
4938;1352
4939;1372
4940;1360
4941;1388
4942;1374
4943;1342
4944;1387
4945;1285
4946;1353
4947;1369
4948;1342
4949;1352
4950;1393
4951;1282
4952;1370
4953;1321
4954;1433
4955;1382
4956;1392
4957;1340
4958;1354
4959;1350
4960;1364
4961;1392
4962;1356
4963;1349
4964;1408
4965;1348
4966;1334
4967;1344
4968;1362
4969;1397
4970;1346
4971;1384
4972;1275
4973;1346
4974;1335
4975;1325
4976;1424
4977;1282
4978;2371
4979;1966
4980;2000
4981;1678
4982;1481
4983;1422
4984;1338
4985;1374
4986;1453
4987;1381
4988;1487
4989;1376
4990;1383
4991;1268
4992;1363
4993;1335
4994;1335
4995;1361
4996;1376
4997;1338
4998;1341
4999;1323
5000;977
