count;dtLSM
929;1085
930;1085
931;1085
932;1081
933;1090
934;1122
935;1083
936;1089
937;1084
938;1084
939;1084
940;1079
941;1118
942;1110
943;1081
944;1177
945;1173
946;1220
947;1127
948;1484
949;1483
950;1173
951;1084
952;1085
953;1083
954;1109
955;1086
956;1085
957;1092
958;1170
959;1083
960;1086
961;1083
962;1082
963;1086
964;1082
965;1085
966;1160
967;1167
968;1220
969;1124
970;1500
971;1508
972;1079
973;1083
974;1082
975;1087
976;1083
977;1079
978;1081
979;1102
980;1083
981;1086
982;1084
983;1087
984;1087
985;1082
986;1097
987;1081
988;1112
989;1157
990;1219
991;1512
992;1459
993;1085
994;1087
995;1119
996;1108
997;1081
998;1083
999;1083
